tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T2035,Sports,2025-01-07T14:15:00.000Z,0.821025765,0.429292472,0.921169548,0.65096188,3206,4315,603
T20359,Finance,2025-01-19T09:53:00.000Z,0.280527386,0.957477025,0.884355369,0.894364983,9079,928,437
T20361,Sports,2025-01-13T14:33:00.000Z,0.979846148,0.129695364,0.572199576,0.762561195,17514,2494,501
T20371,Cloud,2025-01-04T12:59:00.000Z,0.500796855,0.903942554,0.955549035,0.692817096,10399,2134,478
T20383,Sports,2025-01-18T20:29:00.000Z,0.500796855,0.49738816,0.333197655,0.337960318,1219,540,884
T20387,Sports,2025-01-03T17:33:00.000Z,0.500796855,0.850132246,0.119292238,0.429119472,10951,645,341
T204,AI,2025-01-14T07:20:00.000Z,0.500796855,0.911527844,0.455397845,0.331314899,7177,4589,177
T20416,Finance,2025-01-12T20:11:00.000Z,0.131933513,0.58303894,0.048514239,0.901471177,3524,2021,642
T20425,Sports,2025-01-07T09:43:00.000Z,0.500796855,0.282534389,0.414585936,0.796232203,12491,2436,250
T20428,Sports,2025-01-21T17:17:00.000Z,0.168668515,0.528125053,0.293856623,0.696961547,894,2816,871
T2043,Sports,2025-01-17T01:44:00.000Z,0.500796855,0.379505728,0.78521251,0.015427226,19024,1025,315
T20431,Finance,2025-01-07T01:57:00.000Z,0.699830602,0.145977218,0.327865242,0.53529,4317,480,968
T20453,Cloud,2025-01-22T07:24:00.000Z,0.429769296,0.349866871,0.748491984,0.566538397,3113,2563,359
T20462,Cloud,2025-01-02T11:07:00.000Z,0.500796855,0.14045725,0.492344545,0.643641829,17558,529,553
T20505,Finance,2025-01-17T06:28:00.000Z,0.009549699,0.306191033,0.105714375,0.722731182,13596,624,895
T20530,Sports,2025-01-17T00:16:00.000Z,0.500796855,0.721267572,0.771825382,0.504428297,13161,3031,763
T20533,Finance,2025-01-09T16:15:00.000Z,0.500796855,0.603317385,0.702560719,0.57445666,9038,2060,683
T20554,Sports,2025-01-03T13:18:00.000Z,0.500796855,0.49738816,0.013264853,0.513877414,3679,1349,10
T20565,AI,2025-01-12T14:32:00.000Z,0.500796855,0.151654161,0.396453366,0.034430507,1335,3056,138
T20569,Sports,2025-01-23T08:08:00.000Z,0.922759242,0.662869155,0.642314253,0.504428297,4660,4682,950
T2057,AI,2025-01-11T17:15:00.000Z,0.837175654,0.49738816,0.942301956,0.701314191,18985,1954,341
T20571,Finance,2025-01-01T09:17:00.000Z,0.504822793,0.928648223,0.629480941,0.407601611,17141,3384,687
T20584,Sports,2025-01-09T10:02:00.000Z,0.500796855,0.667706948,0.643532922,0.79210906,5551,2045,170
T20593,Sports,2025-01-22T15:46:00.000Z,0.127311565,0.017544,0.725382929,0.106242611,9093,1902,995
T20603,Cloud,2025-01-06T18:21:00.000Z,0.500796855,0.893768992,0.888618548,0.094376197,10130,3721,823
T20622,Sports,2025-01-06T08:14:00.000Z,0.124357994,0.184170976,0.456605937,0.404418054,1861,678,37
T20628,Cloud,2025-01-19T02:15:00.000Z,0.500796855,0.823650566,0.828408439,0.796179672,7089,3726,979
T20637,Sports,2025-01-22T12:54:00.000Z,0.500796855,0.75385278,0.492344545,0.59670537,9942,4216,71
T20640,Cloud,2025-01-01T21:51:00.000Z,0.500796855,0.965231429,0.385901604,0.254452682,827,2140,285
T20641,Sports,2025-01-10T00:15:00.000Z,0.500796855,0.497504033,0.573821824,0.451197093,3995,4043,35
T20645,AI,2025-01-02T21:14:00.000Z,0.500796855,0.316283895,0.072214866,0.631898372,18284,4592,998
T20650,Cloud,2025-01-07T22:55:00.000Z,0.749108879,0.30754753,0.386262049,0.636862071,19009,4270,776
T20657,Sports,2025-01-08T03:22:00.000Z,0.500796855,0.18123187,0.503147465,0.903230056,16428,2720,448
T20660,Finance,2025-01-04T20:09:00.000Z,0.544979425,0.9732986,0.964271439,0.316868327,978,2020,858
T20683,Sports,2025-01-06T21:05:00.000Z,0.500796855,0.755809195,0.412034938,0.447537376,13257,4754,383
T20684,Sports,2025-01-04T21:34:00.000Z,0.950501267,0.312186288,0.708946328,0.791679809,5407,3527,501
T20695,Cloud,2025-01-03T17:52:00.000Z,0.127296112,0.585773346,0.941200148,0.763457976,16549,2064,689
T20699,Cloud,2025-01-20T19:57:00.000Z,0.345005755,0.575815164,0.186879578,0.566757223,2667,1105,440
T20703,Sports,2025-01-06T09:24:00.000Z,0.991870563,0.175322367,0.858486931,0.609475595,17450,2711,991
T20714,Cloud,2025-01-07T07:56:00.000Z,0.457147461,0.256278819,0.492344545,0.156649084,13166,2802,176
T20742,Cloud,2025-01-09T10:18:00.000Z,0.500796855,0.140842454,0.585714269,0.025487769,2437,279,393
T20756,AI,2025-01-19T10:23:00.000Z,0.500796855,0.293952603,0.932278065,0.734573538,5245,4996,907
T20764,Finance,2025-01-20T20:43:00.000Z,0.500796855,0.278209338,0.222616214,0.585450918,7545,2494,959
T20765,Finance,2025-01-23T10:25:00.000Z,0.500796855,0.517056526,0.831562441,0.936816814,17878,2979,23
T20773,Finance,2025-01-11T11:30:00.000Z,0.500796855,0.729308776,0.022064171,0.872837698,3976,3207,715
T20776,AI,2025-01-10T05:37:00.000Z,0.689341974,0.148276013,0.738817355,0.108538278,1968,708,104
T20779,Finance,2025-01-06T02:55:00.000Z,0.500796855,0.667718135,0.116748145,0.664759089,4801,1578,733
T20797,AI,2025-01-20T09:25:00.000Z,0.454425278,0.49738816,0.511844946,0.594820617,4142,87,580
T20803,AI,2025-01-20T02:02:00.000Z,0.489226828,0.440033945,0.373100031,0.669010936,814,4322,155
T20804,Cloud,2025-01-20T15:44:00.000Z,0.500796855,0.49738816,0.972316325,0.417092686,4069,582,853
T20807,Finance,2025-01-20T02:14:00.000Z,0.500796855,0.072706051,0.814454419,0.722016277,10130,3799,24
T2081,Sports,2025-01-04T14:33:00.000Z,0.500796855,0.570225395,0.451584401,0.852578752,17064,4464,491
T20836,Cloud,2025-01-14T12:06:00.000Z,0.89789628,0.433564589,0.991113566,0.028844735,19605,2978,17
T20842,Sports,2025-01-18T13:55:00.000Z,0.500796855,0.240687477,0.002523269,0.196754386,8851,3996,375
T20861,Cloud,2025-01-01T20:58:00.000Z,0.599181325,0.956055177,0.902201178,0.01888898,16816,1803,607
T20866,Sports,2025-01-12T14:08:00.000Z,0.961939514,0.589053481,0.645464994,0.335952554,14746,1959,749
T20880,Finance,2025-01-15T22:36:00.000Z,0.468702926,0.783202007,0.039210447,0.530276357,10445,624,270
T20886,Sports,2025-01-08T05:29:00.000Z,0.500796855,0.223244212,0.321644975,0.872731388,2625,2494,552
T2090,AI,2025-01-14T15:43:00.000Z,0.168685296,0.48984805,0.480707496,0.504428297,10130,1793,580
T2091,Sports,2025-01-17T08:31:00.000Z,0.500796855,0.756374468,0.181013686,0.369338621,4742,3260,794
T20929,Sports,2025-01-03T07:45:00.000Z,0.968554803,0.208502639,0.492344545,0.78420551,14696,4649,15
T20936,Finance,2025-01-10T20:28:00.000Z,0.500796855,0.911285406,0.088554941,0.485727479,5380,3870,611
T20942,AI,2025-01-12T00:05:00.000Z,0.396702435,0.066467861,0.897743699,0.504428297,811,678,664
T20951,AI,2025-01-20T18:41:00.000Z,0.500796855,0.156962087,0.326707865,0.476779747,1829,3486,991
T20959,Sports,2025-01-08T20:38:00.000Z,0.500796855,0.099678965,0.544491242,0.603293652,16276,2494,847
T20965,Cloud,2025-01-01T02:06:00.000Z,0.788888338,0.569212069,0.385990846,0.647022875,17492,4102,501
T20967,Sports,2025-01-13T16:50:00.000Z,0.868960688,0.349477435,0.903838423,0.397838444,17937,3694,365
T20972,Sports,2025-01-13T02:33:00.000Z,0.500796855,0.12870913,0.820324337,0.707748735,3209,3139,714
T20981,Sports,2025-01-22T04:26:00.000Z,0.775091148,0.90638447,0.374030997,0.649750466,6930,1693,627
T20982,Cloud,2025-01-07T19:18:00.000Z,0.500796855,0.138494892,0.412007944,0.204876258,1154,1493,382
T20983,Sports,2025-01-13T17:44:00.000Z,0.500796855,0.711617677,0.013500924,0.504428297,17203,1462,281
T20985,AI,2025-01-09T21:26:00.000Z,0.549648337,0.49738816,0.647874949,0.883368769,11419,3263,30
T20990,Sports,2025-01-10T09:07:00.000Z,0.500796855,0.120799502,0.500922351,0.376659488,10044,2213,302
T20996,Finance,2025-01-17T02:51:00.000Z,0.500796855,0.160055352,0.370670087,0.174331352,15927,1453,722
T21010,Finance,2025-01-07T00:14:00.000Z,0.840263352,0.642269954,0.942097276,0.709553475,11814,1588,484
T21018,AI,2025-01-06T03:05:00.000Z,0.500796855,0.391386755,0.879313928,0.775703815,3560,1921,758
T21020,Finance,2025-01-01T04:51:00.000Z,0.16784913,0.145077389,0.615595746,0.772781466,15156,2494,516
T21022,Finance,2025-01-04T05:37:00.000Z,0.236107547,0.88655468,0.165719014,0.924916434,6263,1324,501
T21026,Sports,2025-01-06T03:27:00.000Z,0.263789228,0.097224388,0.492344545,0.358678538,2307,4560,297
T21028,Finance,2025-01-14T16:36:00.000Z,0.009632261,0.566507862,0.170062253,0.272199791,11249,1169,289
T21044,Cloud,2025-01-22T12:49:00.000Z,0.724828258,0.788079887,0.2887034,0.230761207,12567,4017,398
T2105,Finance,2025-01-03T15:55:00.000Z,0.547795754,0.725621266,0.76627331,0.632742478,19139,292,498
T21056,AI,2025-01-05T11:14:00.000Z,0.007789676,0.546758589,0.107669205,0.535968348,8166,1193,428
T21066,AI,2025-01-16T23:05:00.000Z,0.500796855,0.329299372,0.307750182,0.504428297,3230,795,548
T21068,Finance,2025-01-06T21:27:00.000Z,0.174913574,0.211896838,0.916462031,0.504428297,4356,665,278
T21087,Finance,2025-01-22T07:58:00.000Z,0.213758235,0.605685007,2.86E-04,0.559409322,1219,759,736
T21091,Cloud,2025-01-16T01:42:00.000Z,0.500796855,0.361652982,0.073071935,0.955881711,19075,212,730
T21097,Finance,2025-01-18T18:24:00.000Z,0.929567689,0.394113734,0.486474849,0.568351855,1229,4759,277
T21099,Sports,2025-01-16T19:59:00.000Z,0.294513808,0.002103307,0.186570594,0.457330593,1449,4911,801
T21124,Finance,2025-01-07T19:41:00.000Z,0.18340342,0.894921047,0.653498512,0.917612171,10516,3641,323
T21163,AI,2025-01-21T13:02:00.000Z,0.920412245,0.997197401,0.792442006,0.482729884,15289,3298,145
T21169,Sports,2025-01-08T10:32:00.000Z,0.500796855,0.318940044,0.558568174,0.117912717,15372,1455,879
T2117,AI,2025-01-18T22:43:00.000Z,0.500796855,0.204263746,0.471950969,0.531198302,9457,1187,767
T21192,AI,2025-01-10T00:01:00.000Z,0.434522303,0.49738816,0.041865667,0.713445596,19124,4546,294
T21211,AI,2025-01-15T06:47:00.000Z,0.500796855,0.56565891,0.737219177,0.421123911,12580,3677,781
T21214,Cloud,2025-01-12T01:12:00.000Z,0.500796855,0.917419687,0.100530525,0.934307628,14454,3875,201
T21225,Cloud,2025-01-10T16:03:00.000Z,0.500796855,0.529289707,0.679198387,0.095258642,4513,1172,731
T21229,AI,2025-01-22T03:06:00.000Z,0.09605522,0.280651257,0.492344545,0.217575472,1854,1798,643
T21236,AI,2025-01-17T16:07:00.000Z,0.276838374,0.609231621,0.579046966,0.375787844,3796,79,433
T21237,Finance,2025-01-23T06:40:00.000Z,0.597881264,0.804190465,0.492344545,0.826356545,10870,1213,564
T21269,Cloud,2025-01-12T12:25:00.000Z,0.971929713,0.163449575,0.55911071,0.584900298,16865,2499,189
T2127,Finance,2025-01-12T00:35:00.000Z,0.500796855,0.190791016,0.132422809,0.070370432,13438,4471,223
T21271,Sports,2025-01-09T03:09:00.000Z,0.595820761,0.155425937,0.518130917,0.715914559,11657,2494,565
T21274,Finance,2025-01-04T05:11:00.000Z,0.731741281,0.151821088,0.249169876,0.87271131,10932,4172,997
T21279,Finance,2025-01-04T05:37:00.000Z,0.500796855,0.263185321,0.453516718,0.186870491,9263,2553,622
T21303,Sports,2025-01-23T01:37:00.000Z,0.753068814,0.214825731,0.170119354,0.893412166,15190,347,266
T21310,Finance,2025-01-08T20:42:00.000Z,0.500796855,0.457986457,0.983602097,0.467717804,8317,2494,375
T21318,Sports,2025-01-06T05:50:00.000Z,0.500796855,0.704678785,0.77816769,0.773569904,13579,95,28
T21327,Cloud,2025-01-17T20:18:00.000Z,0.500796855,0.655409366,0.202976715,0.138058596,10135,3876,114
T21330,Sports,2025-01-12T06:49:00.000Z,0.500796855,0.960880392,0.33930764,0.306107169,1469,69,501
T2134,Cloud,2025-01-06T16:19:00.000Z,0.500796855,0.540121192,0.724241574,0.717506966,10509,1536,764
T21372,Finance,2025-01-12T11:29:00.000Z,0.95138013,0.961959207,0.51420464,0.205906192,9656,4907,378
T21375,AI,2025-01-04T20:39:00.000Z,0.548874166,0.27419935,0.963346083,0.280540438,18003,1359,975
T21377,Cloud,2025-01-12T00:42:00.000Z,0.500796855,0.827795175,0.451623179,0.08226549,43,2494,1
T2138,Sports,2025-01-22T20:42:00.000Z,0.828060229,0.259593469,0.274655998,0.712245943,8650,389,795
T21385,Sports,2025-01-12T11:50:00.000Z,0.500796855,0.00236362,0.492344545,0.300443469,15639,3991,310
T21389,Sports,2025-01-18T09:25:00.000Z,0.500796855,0.151329607,0.868027129,0.688590343,6654,1588,481
T21424,Finance,2025-01-21T04:18:00.000Z,0.500796855,0.268819658,0.309134583,0.38692427,17344,1557,700
T21428,Sports,2025-01-23T05:00:00.000Z,0.373453126,0.227637693,0.470216208,0.121965607,15176,2695,436
T21435,Finance,2025-01-07T10:40:00.000Z,0.500796855,0.168728996,0.536140254,0.369483786,3308,3744,817
T21446,AI,2025-01-16T02:31:00.000Z,0.500796855,0.838277347,0.003450663,0.729811377,12369,2494,920
T21460,Sports,2025-01-23T14:12:00.000Z,0.500796855,0.49738816,0.920957956,0.10519879,11062,4673,428
T21474,Finance,2025-01-08T23:56:00.000Z,0.924090776,0.38803251,0.492344545,0.582601086,14783,502,656
T21475,Finance,2025-01-03T20:52:00.000Z,0.500796855,0.535482422,0.045905562,0.504428297,6561,1526,76
T21480,AI,2025-01-22T19:38:00.000Z,0.590487168,0.601047185,0.967714173,0.952569704,8960,341,866
T21483,Cloud,2025-01-19T03:51:00.000Z,0.30625814,0.200610032,0.346592613,0.996546907,7042,4881,380
T21495,Finance,2025-01-08T20:27:00.000Z,0.440990249,0.944987518,0.541170821,0.549027785,16232,4551,517
T21508,Finance,2025-01-13T14:55:00.000Z,0.799757226,0.695765079,0.616547112,0.736946144,10130,1261,242
T21511,Sports,2025-01-23T03:34:00.000Z,0.500796855,0.243221868,0.052237502,0.551612705,19834,420,254
T21530,AI,2025-01-17T18:01:00.000Z,0.568337542,0.49738816,0.298363782,0.734402723,6666,1021,691
T21554,Sports,2025-01-23T03:23:00.000Z,0.500796855,0.156349851,0.470302487,0.178426025,6584,1855,91
T21555,Finance,2025-01-23T23:04:00.000Z,0.124276431,0.971903196,0.445143188,0.322367989,6639,4433,630
T21559,Sports,2025-01-16T16:21:00.000Z,0.610055234,0.20180914,0.677906155,0.62253314,14779,44,501
T21567,AI,2025-01-09T01:03:00.000Z,0.655380737,0.282765534,0.329936852,0.200108473,2696,410,766
T21572,Finance,2025-01-01T16:00:00.000Z,0.500796855,0.084048638,0.199286734,0.772745937,1110,3703,156
T21578,Finance,2025-01-09T23:44:00.000Z,0.789171083,0.859845954,0.738895353,0.908067737,7152,3075,501
T21580,Sports,2025-01-13T19:17:00.000Z,0.500796855,0.630339802,0.610302505,0.903307018,11770,1289,85
T21585,Cloud,2025-01-05T03:23:00.000Z,0.700733371,0.925570401,0.436044569,0.054960748,4583,1583,565
T21586,AI,2025-01-20T07:20:00.000Z,0.500796855,0.315074917,0.492344545,0.986294456,125,577,745
T21590,Sports,2025-01-10T21:19:00.000Z,0.127347852,0.105164788,0.612383361,0.404001145,3484,4806,932
T2161,AI,2025-01-05T05:29:00.000Z,0.500796855,0.519820983,0.492344545,0.345078477,10130,2494,615
T21615,Sports,2025-01-08T19:41:00.000Z,0.499082727,0.66081832,0.271006025,0.082940234,16930,3363,764
T21621,Cloud,2025-01-19T04:59:00.000Z,0.672063915,0.786493639,0.671207582,0.895199974,1045,1353,37
T21624,Sports,2025-01-06T03:38:00.000Z,0.500796855,0.394891813,0.329559382,0.799974134,18365,4538,501
T21634,Finance,2025-01-17T18:37:00.000Z,0.500796855,0.141656673,0.194773241,0.05677972,4830,1474,285
T21637,Cloud,2025-01-18T03:05:00.000Z,0.500796855,0.607055937,0.489394132,0.504428297,8855,3075,923
T21640,Cloud,2025-01-07T13:38:00.000Z,0.500796855,0.57710826,0.350816315,0.658347185,8693,2720,410
T21649,Cloud,2025-01-06T13:38:00.000Z,0.28318145,0.488161506,0.607572531,0.728052342,14209,2913,814
T21656,Finance,2025-01-20T04:57:00.000Z,0.500796855,0.707756607,0.492344545,0.504428297,8033,2787,960
T21681,Cloud,2025-01-13T20:03:00.000Z,0.983420723,0.208311619,0.712278128,0.40122248,14309,3435,578
T21683,Cloud,2025-01-12T13:13:00.000Z,0.500796855,0.283791402,0.469410583,0.935374867,14985,1111,111
T21693,Sports,2025-01-18T01:56:00.000Z,0.500796855,0.531368558,0.959515672,0.739560322,9477,3013,651
T21703,Sports,2025-01-01T23:18:00.000Z,0.838276361,0.844783682,0.051089354,0.503853108,2416,83,672
T21729,Finance,2025-01-04T17:58:00.000Z,0.500796855,0.591856333,0.474001007,0.515712901,13271,1232,977
T21732,AI,2025-01-02T13:56:00.000Z,0.500796855,0.433578267,0.869602541,0.156417989,17338,4317,420
T2174,Finance,2025-01-23T07:17:00.000Z,0.452023276,0.123047386,0.81344398,0.074230969,15514,2149,835
T21779,Finance,2025-01-03T05:19:00.000Z,0.500796855,0.159239676,0.315716597,0.637105318,9583,3395,455
T2179,Sports,2025-01-15T06:10:00.000Z,0.500796855,0.230677093,0.525317457,0.16704112,18995,2302,195
T21793,AI,2025-01-10T10:40:00.000Z,0.500796855,0.49738816,0.388205479,0.900689972,5713,2738,166
T21799,AI,2025-01-12T04:05:00.000Z,0.500796855,0.485487423,0.671898977,0.426324577,12656,3213,958
T21804,AI,2025-01-23T18:52:00.000Z,0.500796855,0.965673979,0.492344545,0.197877968,17228,728,717
T2182,Cloud,2025-01-15T17:03:00.000Z,0.894184018,0.690152798,0.690464325,0.434435209,13874,2915,542
T21827,Cloud,2025-01-01T16:43:00.000Z,0.500796855,0.12098781,0.176349522,0.207852632,13024,2101,421
T21829,AI,2025-01-20T21:29:00.000Z,0.929018524,0.695568369,0.492344545,0.224639906,14337,3087,984
T21843,Sports,2025-01-13T14:43:00.000Z,0.500796855,0.051174057,0.159543418,0.671276216,12968,1045,861
T21846,Finance,2025-01-11T10:25:00.000Z,0.500796855,0.846566711,0.297229378,0.341147505,3999,1733,123
T21848,Finance,2025-01-03T23:42:00.000Z,0.500796855,0.389652027,0.464399711,0.018363778,12882,3799,535
T21864,Cloud,2025-01-01T08:39:00.000Z,0.500796855,0.572169339,0.283163854,0.271334662,12805,2459,957
T21867,AI,2025-01-12T07:07:00.000Z,0.500796855,0.206224747,0.443062695,0.597271556,9111,3093,914
T21869,AI,2025-01-01T11:57:00.000Z,0.463441173,0.592644922,0.358112828,0.071083236,3802,1298,332
T2188,AI,2025-01-22T19:06:00.000Z,0.458484802,0.210527619,0.429145021,0.504428297,18089,3208,98
T21897,AI,2025-01-17T02:21:00.000Z,0.500796855,0.479246833,0.174680948,0.369692443,10557,2367,127
T21910,AI,2025-01-19T20:18:00.000Z,0.500796855,0.365609755,0.860321936,0.94834786,8508,3125,700
T21938,Finance,2025-01-03T17:08:00.000Z,0.718120106,0.482102518,0.130948775,0.33428884,1200,2197,935
T21942,AI,2025-01-05T22:25:00.000Z,0.500796855,0.13708514,0.077938375,0.275173375,17451,4722,884
T21960,Finance,2025-01-04T11:01:00.000Z,0.500796855,0.639565433,0.068392593,0.895861722,7875,1131,401
T21978,Sports,2025-01-15T20:53:00.000Z,0.500796855,0.065745414,0.867075047,0.681083861,16399,3269,870
T21979,Sports,2025-01-20T23:00:00.000Z,0.458264892,0.028177925,0.507839589,0.531636896,10286,54,501
T21999,Sports,2025-01-07T12:01:00.000Z,0.500796855,0.616846955,0.407025549,0.117110352,12531,1956,334
T22000,Finance,2025-01-08T15:27:00.000Z,0.500796855,0.360181559,0.492344545,0.557001421,11527,4897,329
T22009,Finance,2025-01-02T15:34:00.000Z,0.500796855,0.13809968,0.52626401,0.875643826,3247,1280,538
T22022,AI,2025-01-11T16:09:00.000Z,0.859349444,0.820941318,0.007252008,0.504428297,9290,3101,698
T22030,Finance,2025-01-19T16:52:00.000Z,0.500796855,0.748171237,0.679262362,0.522192122,3943,4456,346
T22043,AI,2025-01-22T00:20:00.000Z,0.664665761,0.542503419,0.347993627,0.346066043,12354,2494,742
T22044,Sports,2025-01-01T12:18:00.000Z,0.500796855,0.669710381,0.272845101,0.358331534,10625,4540,858
T22055,Finance,2025-01-12T23:11:00.000Z,0.02825492,0.496583521,0.89929602,0.675976094,10208,2494,378
T22063,Finance,2025-01-05T14:36:00.000Z,0.500796855,0.20886739,0.625543411,0.660699849,16549,1820,968
T22065,Finance,2025-01-21T01:41:00.000Z,0.500796855,0.919783883,0.727485933,0.21157525,8474,789,536
T22078,AI,2025-01-15T08:35:00.000Z,0.500796855,0.269393367,0.071947503,0.137697543,1801,1072,609
T22087,Cloud,2025-01-19T04:37:00.000Z,0.023353779,0.753152852,0.237424302,0.449443958,15090,2346,558
T22098,AI,2025-01-16T12:11:00.000Z,0.850406798,0.68412806,0.346208222,0.007442225,7730,4094,422
T22133,Finance,2025-01-14T02:58:00.000Z,0.500796855,0.780437653,0.509290186,0.679429521,9305,2077,435
T22143,Cloud,2025-01-13T20:51:00.000Z,0.500796855,0.440462771,0.529416162,0.554841959,15541,994,849
T2215,Sports,2025-01-02T23:34:00.000Z,0.551670149,0.405335591,0.169833607,0.906375966,9200,4920,476
T22161,Finance,2025-01-21T13:35:00.000Z,0.500796855,0.046292786,0.995455482,0.82854298,17239,599,737
T22164,Finance,2025-01-08T02:23:00.000Z,0.781203788,0.241706139,0.137179636,0.119068546,3101,3088,51
T22165,Finance,2025-01-15T22:58:00.000Z,0.414477068,0.823106562,0.5019792,0.478376059,8487,2614,688
T22173,AI,2025-01-14T00:44:00.000Z,0.500796855,0.528734497,0.242629283,0.610978498,1053,4562,204
T222,Finance,2025-01-05T06:35:00.000Z,0.445215183,0.936325748,0.492344545,0.836952995,13139,3758,251
T22205,Cloud,2025-01-23T11:59:00.000Z,0.500796855,0.427713466,0.553349171,0.984961199,7815,363,688
T22214,Sports,2025-01-09T04:43:00.000Z,0.500796855,0.240455117,0.346348524,0.158996267,11882,3357,754
T22219,AI,2025-01-08T21:31:00.000Z,0.61616873,0.865246346,0.718028906,0.89805526,15774,2494,255
